,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,,Games,Def Interceptions,Fumbles,,Tackles,,,,,,,,,,,,,,,,,,
1,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
2,1,Patrick Willis*+,SFO,24,RILB,16,16,3,33,1,23,8,3,0,0,0,0,4.0,152,114,38,13,11,
3,2,Jon Beason*,CAR,24,MLB,16,16,3,46,0,18,7,1,0,2,0,0,3.0,141,111,30,14,5,
4,3,Kirk Morrison ,OAK,27,MLB,16,16,0,0,0,0,1,3,1,1,8,0,2.0,133,109,24,10,2,
5,4,James Laurinaitis,STL,23,MLB,16,16,2,28,0,21,5,0,0,1,0,0,2.0,121,108,13,7,6,
6,5,Barrett Ruud,TAM,26,MLB,16,16,1,23,0,21,7,1,0,0,0,0,0.0,143,107,36,3,0,
7,6,Curtis Lofton,ATL,23,MLB,16,16,0,0,0,0,2,2,0,0,0,0,0.0,133,105,28,4,2,
8,7,D.J. Williams,DEN,27,RILB,16,16,0,0,0,0,7,3,0,2,0,0,3.5,122,100,22,13,5,
9,8,Tyvon Branch,OAK,23,SS,16,16,0,0,0,0,8,2,0,0,0,0,1.0,124,98,26,6,1,
10,9,Brian Dawkins*,DEN,36,FS,16,16,2,0,0,0,10,1,0,3,0,0,0.0,116,95,21,6,2,
11,10,London Fletcher*,WAS,34,MLB,16,16,1,2,0,2,6,1,0,0,0,0,2.0,142,95,47,7,3,
12,11,Ray Lewis*+,BAL,34,RILB,16,16,0,9,0,9,8,2,0,1,1,0,3.0,134,95,39,10,7,
13,12,Demorrio Williams,KAN,29,LILB,16,13,0,0,0,0,6,,,,,,0.0,117,95,22,3,0,
14,13,David Hawthorne,SEA,24,MLB,16,11,3,9,0,5,5,1,0,1,36,0,4.0,117,94,23,10,5,
15,14,Stephen Tulloch,TEN,24,MLB,16,13,0,0,0,0,1,0,0,1,0,0,2.0,121,94,27,9,5,
16,15,Lance Briggs*,CHI,29,LLB,15,15,1,0,0,0,5,,,,,,2.5,118,93,25,7,5,
17,16,DeMeco Ryans*,HOU,25,MLB,16,16,0,0,0,0,2,1,0,1,29,0,1.0,123,93,30,14,5,
18,17,Yeremiah Bell*,MIA,31,FS,16,15,3,48,0,29,8,,,,,,1.5,114,92,22,3,3,
19,18,Karlos Dansby,ARI,28,LILB,16,16,1,11,0,11,4,1,0,0,0,0,1.0,109,89,20,7,6,
20,19,Paul Posluszny,BUF,25,MLB,12,12,3,20,0,17,4,3,0,0,0,0,1.0,111,88,23,5,6,
21,20,Jonathan Vilma*,NOR,27,MLB,15,15,3,25,0,11,8,,,,,,2.0,110,87,23,10,10,
22,21,Brian Cushing*,HOU,22,LLB,16,16,4,26,0,20,10,2,0,0,0,0,4.0,133,86,47,12,12,1
23,22,Roman Harper*,NOR,27,SS,16,16,0,0,0,0,5,2,0,0,0,0,1.5,103,85,18,11,5,
24,23,Daryl Smith,JAX,27,LLB,16,16,1,10,0,10,6,3,0,2,0,0,1.5,107,84,23,6,5,
25,24,Nick Barnett,GNB,28,RILB,16,16,0,0,0,0,7,,,,,,4.0,106,83,23,12,4,
26,25,Clint Session,IND,25,RLB,14,14,2,35,1,27,5,1,0,0,0,0,0.5,102,83,19,3,4,
27,26,Erik Coleman,ATL,27,SS,16,16,0,0,0,0,5,2,0,0,0,0,0.0,116,82,34,3,0,
28,27,David Harris ,NYJ,25,RILB,16,16,2,24,0,14,3,2,0,0,0,0,5.5,127,82,45,4,13,
29,28,Mike Peterson,ATL,33,RLB,16,16,1,39,0,39,7,2,0,0,0,0,1.0,109,82,27,7,2,
30,29,Bernard Pollard,HOU,25,SS,13,13,4,121,1,70,7,1,0,3,0,1,1.5,102,82,20,4,2,
31,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
32,30,Keith Bulluck,TEN,32,RLB,14,14,3,45,0,23,7,0,0,1,0,0,0.0,108,81,27,3,0,
33,31,Justin Durant,JAX,24,MLB,13,13,1,27,0,27,2,1,0,0,0,0,1.0,98,81,17,3,2,
34,32,Gary Brackett,IND,29,MLB,14,14,1,8,0,8,5,0,0,1,0,0,1.0,99,80,19,4,7,
35,33,Chad Greenway,MIN,26,LLB,16,16,3,49,0,36,6,1,1,3,0,0,0.0,99,80,19,3,2,
36,34,Geno Hayes,TAM,22,RLB,15,13,2,21,0,20,6,1,0,1,0,0,3.0,98,80,18,15,12,
37,35,Bradie James,DAL,28,LILB,16,16,0,0,0,0,5,1,0,1,0,0,2.0,113,80,33,6,5,
38,36,Mike Brown,KAN,31,SS,16,16,3,13,0,10,3,0,0,1,0,0,2.0,103,79,24,3,2,
39,37,Will Witherspoon,2TM,29,,17,16,1,9,1,9,5,1,0,0,0,0,1.0,90,79,11,5,1,
40,38,LaRon Landry,WAS,25,FS,15,15,1,12,0,12,6,2,0,0,0,0,1.0,90,78,12,3,2,
41,39,Dhani Jones,CIN,31,MLB,16,16,0,0,0,0,4,1,0,2,0,0,3.5,113,77,36,9,6,
42,40,Dashon Goldson,SFO,25,FS,16,16,4,39,0,34,6,3,0,1,0,0,2.0,94,76,18,1,2,
43,41,Jordan Babineaux,SEA,27,FS,16,16,2,18,0,18,6,1,0,0,0,0,1.5,104,75,29,3,3,
44,42,Keith Brooking,DAL,34,RILB,16,14,0,0,0,0,7,,,,,,3.0,106,75,31,7,9,
45,43,Reed Doughty,WAS,27,SS,15,7,1,13,0,13,3,0,0,1,0,0,2.0,91,75,16,6,2,
46,44,Richard Marshall,CAR,25,RCB,16,16,4,47,0,28,9,0,0,2,0,0,0.0,88,75,13,0,0,
47,45,Abram Elam,CLE,28,FS,16,16,0,0,0,0,2,1,0,1,0,0,1.0,91,74,17,3,2,
48,46,Gibril Wilson,MIA,28,SS,16,14,0,0,0,0,7,,,,,,1.0,93,73,20,1,3,
49,47,Thomas Howard,OAK,26,RLB,16,15,0,0,0,0,6,1,0,1,0,0,2.0,79,72,7,11,3,
50,48,Stephen Cooper,SDG,30,LILB,16,16,0,0,0,0,8,2,0,2,0,0,0.0,102,71,31,2,0,
51,49,Michael Lewis,SFO,29,SS,15,15,1,0,0,0,2,2,0,1,0,0,1.0,82,71,11,3,4,
52,50,Danieal Manning,CHI,27,FS,15,10,1,35,0,35,2,3,0,3,4,0,1.0,91,71,20,1,1,1
53,51,Antoine Bethea*,IND,25,FS,16,16,4,19,0,19,5,2,0,1,0,0,0.0,95,70,25,2,1,
54,52,Larry Foote,DET,29,MLB,14,14,0,0,0,0,4,1,0,1,0,0,2.0,99,70,29,11,3,
55,53,William Gay,PIT,24,RCB,16,14,0,0,0,0,10,1,0,0,0,0,1.0,78,70,8,4,2,
56,54,Dawan Landry,BAL,27,SS,16,16,4,89,1,48,8,1,0,0,0,0,0.0,89,70,19,5,0,
57,55,Jerod Mayo ,NWE,23,LILB,13,12,0,0,0,0,1,1,0,0,0,0,1.5,103,70,33,2,4,
58,56,Terrell Thomas,NYG,24,RCB,16,16,5,87,1,33,13,1,0,0,0,0,1.0,85,70,15,6,1,
59,57,George Wilson,BUF,28,SS,16,12,4,23,0,27,6,1,0,0,0,0,2.0,103,70,33,4,2,
60,58,Ronde Barber,TAM,34,RCB,16,16,0,0,0,0,6,2,0,1,0,0,2.0,77,69,8,9,4,
61,59,Quincy Black,TAM,25,LLB,16,13,1,3,0,3,4,,,,,,1.5,84,69,15,8,3,
62,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
63,60,Nick Harper,TEN,35,LCB,11,11,1,4,0,4,6,,,,,,0.0,81,69,12,2,1,
64,61,Jacob Lacey,IND,22,lcb,16,9,3,53,1,35,13,,,,,,0.0,85,69,16,0,0,
65,62,Quintin Mikell*,PHI,29,SS,16,16,2,16,0,16,14,0,0,2,0,0,0.0,90,69,21,2,2,
66,63,Ryan Clark,PIT,30,FS,15,15,3,0,0,0,8,,,,,,0.0,89,68,21,0,0,
67,64,James Farrior,PIT,34,LILB,16,16,1,18,0,18,5,1,0,1,0,0,3.0,102,68,34,4,6,
68,65,Eric Weddle ,SDG,24,FS,13,13,2,44,1,31,7,,,,,,1.5,82,68,14,7,3,
69,66,Andra Davis,DEN,31,LILB,16,13,0,0,0,0,3,,,,,,3.5,90,67,23,14,6,
70,67,Chris Hope,TEN,29,SS,16,16,3,24,0,24,7,1,0,0,0,0,2.0,81,67,14,3,3,
71,68,Bart Scott,NYJ,29,LILB,16,16,0,0,0,0,1,,,,,,1.0,92,67,25,12,11,
72,69,A.J. Hawk,GNB,25,LILB,16,14,2,42,0,29,2,1,0,0,0,0,1.0,88,66,22,9,2,
73,70,Corey Mays,KAN,26,RILB,16,13,0,0,0,0,1,,,,,,0.0,85,66,19,2,3,
74,71,Sabby Piscitelli,TAM,26,SS,16,15,2,7,0,4,5,1,0,1,72,0,0.0,80,66,14,1,0,
75,72,Charles Tillman ,CHI,28,LCB,15,15,2,35,1,21,7,6,0,1,0,0,0.0,79,66,13,3,0,
76,73,Charles Woodson *+,GNB,33,LCB,16,16,9,179,3,45,18,4,0,1,0,0,2.0,74,66,8,9,3,
77,74,Michael Boley,NYG,27,RLB,11,11,0,0,0,0,8,,,,,,1.0,84,65,19,9,2,
78,75,Louis Delmas,DET,22,FS,15,15,2,130,1,101,8,0,0,1,65,1,1.0,94,65,29,7,3,1
79,76,Cedric Griffin,MIN,27,RCB,16,16,4,-2,0,0,6,3,0,0,0,0,0.0,78,65,13,3,0,
80,77,Hunter Hillenmeyer,CHI,29,MLB,14,13,1,0,0,0,5,4,0,1,-1,0,2.5,90,65,25,5,6,
81,78,Stephen Nicholas,ATL,26,LLB,16,13,0,0,0,0,3,1,0,1,0,0,3.0,80,65,15,4,4,
82,79,Bryant McFadden,ARI,28,LCB,16,16,0,0,0,0,15,0,0,1,7,0,0.0,69,64,5,1,1,
83,80,Rocky McIntosh,WAS,27,RLB,16,16,2,27,0,18,4,2,1,0,0,0,0.0,94,64,30,4,5,
84,81,Reggie Nelson,JAX,26,FS,16,14,0,0,0,0,5,0,0,1,0,0,0.0,70,64,6,1,3,
85,82,Champ Bailey*,DEN,31,LCB,16,16,3,18,0,11,15,1,0,0,0,0,0.0,74,63,11,3,0,
86,83,Melvin Bullitt,IND,25,SS,14,12,0,0,0,0,1,1,0,0,0,0,0.0,77,63,14,1,1,
87,84,E.J. Henderson,MIN,29,MLB,12,12,0,0,0,0,1,0,0,1,6,0,2.0,83,63,20,8,8,
88,85,Nedu Ndukwe,CIN,24,SS,16,12,1,9,0,9,5,,,,,,2.0,89,63,26,4,5,
89,86,Brent Grimes,ATL,26,rcb,16,8,6,17,0,11,13,0,0,1,0,0,0.0,66,62,4,1,0,
90,87,Adrian Wilson*+,ARI,30,SS,16,16,5,56,0,41,13,1,0,2,18,0,2.0,75,62,13,11,8,
91,88,Akin Ayodele,MIA,30,RILB,16,15,,,,,,1,1,2,2,0,0.0,71,61,10,3,2,
92,89,Ron Bartell ,STL,27,LCB,15,15,0,0,0,0,9,3,0,1,0,0,0.0,66,61,5,0,0,
93,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
94,90,DeAndre Levy,DET,22,RLB,16,10,1,5,0,5,5,1,1,2,0,0,0.0,85,61,24,7,3,
95,91,Antrel Rolle*,ARI,27,FS,15,15,4,71,0,29,8,1,1,1,0,0,1.5,72,61,11,3,4,
96,92,Madieu Williams,MIN,28,FS,16,16,0,0,0,0,4,0,0,1,0,0,0.0,74,61,13,2,2,
97,93,Deon Grant,SEA,30,SS,16,16,3,7,0,7,8,1,0,1,0,0,0.0,78,60,18,2,1,
98,94,James Harrison*,PIT,31,ROLB,16,16,0,0,0,0,2,5,0,2,0,0,10.0,79,60,19,14,14,
99,95,Tanard Jackson,TAM,24,FS,12,12,5,86,2,35,8,2,0,1,5,0,0.0,71,60,11,3,1,
100,96,Akeem Jordan,PHI,24,LLB,12,10,2,14,0,11,6,,,,,,1.0,71,60,11,5,2,
101,97,Zackary Bowman,CHI,25,RCB,16,12,6,67,0,39,10,1,1,0,0,0,0.0,66,59,7,0,0,
102,98,C.C. Brown,NYG,26,fs,16,7,0,0,0,0,3,3,0,0,0,0,0.0,69,59,10,3,1,
103,99,Chris Johnson ,OAK,30,LCB,15,15,3,20,0,20,18,,,,,,0.0,68,59,9,1,1,
104,100,Johnathan Joseph,CIN,25,LCB,16,16,6,92,1,32,20,,,,,,0.0,70,59,11,2,0,
105,101,Mike Adams,CLE,28,rcb,16,9,0,0,0,0,8,0,0,1,1,0,1.0,69,58,11,4,2,
106,102,O.J. Atogwe,STL,28,FS,12,12,2,21,0,12,5,3,0,2,0,0,1.0,74,58,16,1,4,
107,103,James Butler,STL,27,SS,13,13,3,17,0,17,6,0,0,1,10,0,0.0,69,58,11,1,0,
108,104,Derek Cox,JAX,23,LCB,16,16,4,6,0,6,11,0,1,1,5,0,0.0,72,58,14,1,0,
109,105,Brandon Flowers,KAN,23,LCB,15,15,5,38,0,33,23,2,0,2,0,0,0.0,65,58,7,4,0,
110,106,Steve Gregory,SDG,26,ss,16,6,1,13,0,13,6,0,0,2,3,0,2.0,71,58,13,4,3,
111,107,Leon Hall,CIN,25,RCB,16,16,6,47,0,26,24,2,0,0,0,0,0.0,71,58,13,0,0,
112,108,Brandon McGowan,NWE,26,FS,16,11,0,0,0,0,3,3,0,2,0,0,0.0,78,58,20,3,3,
113,109,Bryan Scott,BUF,28,rcb,9,9,1,27,0,27,3,1,0,0,0,0,2.0,81,58,23,3,3,
114,110,Craig Dahl,STL,24,fs,14,8,0,0,0,0,3,0,0,2,0,0,2.0,65,57,8,5,4,
115,111,Thomas DeCoud,ATL,24,FS,16,16,3,25,0,15,7,2,0,1,0,0,2.0,68,57,11,3,3,
116,112,Michael Griffin,TEN,24,FS,16,15,1,3,0,3,7,2,0,2,0,0,1.0,77,57,20,3,2,
117,113,Clark Haggans,ARI,32,ROLB,16,14,0,0,0,0,1,2,0,0,0,0,5.0,74,57,17,5,10,
118,114,Jerraud Powers,IND,22,RCB,12,12,1,1,0,1,10,1,0,1,4,0,0.0,66,57,9,1,0,
119,115,Scott Shanle,NOR,30,RLB,14,14,2,16,0,13,3,0,0,2,12,0,0.0,69,57,12,3,0,
120,116,Takeo Spikes,SFO,33,LILB,15,15,0,0,0,0,1,0,0,1,0,0,4.0,75,57,18,7,5,
121,117,Eric Wright,CLE,24,LCB,16,16,4,74,0,47,14,,,,,,0.0,65,57,8,2,0,
122,118,Brandon Carr,KAN,23,RCB,16,16,1,31,0,31,19,1,0,2,1,0,0.0,62,56,6,2,0,
123,119,Cortland Finnegan,TEN,25,RCB,13,13,5,194,1,80,11,0,1,1,0,0,0.0,63,56,7,0,0,
124,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
125,120,Glover Quin,HOU,23,LCB,15,12,0,0,0,0,11,,,,,,0.0,68,56,12,3,0,
126,121,Aqib Talib,TAM,23,LCB,15,15,5,99,0,32,15,0,0,1,-5,0,0.0,64,56,8,2,0,
127,122,Lawrence Timmons,PIT,23,RILB,14,13,0,0,0,0,4,4,0,0,0,0,7.0,78,56,22,7,9,
128,123,Gary Guyton,NWE,24,RILB,16,16,0,0,0,0,3,,,,,,1.5,85,55,30,1,11,
129,124,Kerry Rhodes,NYJ,27,FS,16,14,3,17,0,11,13,0,0,1,44,0,0.0,63,55,8,2,2,
130,125,Dunta Robinson,HOU,27,RCB,16,16,0,0,0,0,9,1,0,0,0,0,0.0,65,55,10,6,0,
131,126,Aaron Curry,SEA,23,RLB,14,12,0,0,0,0,6,2,0,0,0,0,2.0,61,54,7,6,8,
132,127,Michael Huff,OAK,26,FS,16,12,3,15,0,10,14,0,0,1,0,0,0.5,59,54,5,0,1,
133,128,Jim Leonhard,NYJ,27,SS,16,16,1,44,0,44,5,1,1,0,0,0,2.5,76,54,22,9,4,
134,129,Brandon Meriweather*,NWE,25,SS,16,16,5,149,1,56,9,2,0,0,0,0,0.0,84,54,30,3,0,
135,130,Will Peterson,DET,30,LCB,16,14,2,41,1,38,14,,,,,,0.0,69,54,15,,,
136,131,Nick Roach,CHI,24,RLB,16,15,0,0,0,0,3,3,0,1,0,0,2.0,75,54,21,8,3,
137,132,Ike Taylor,PIT,29,LCB,16,16,1,20,0,20,13,0,0,1,1,0,1.0,62,53,9,1,1,
138,133,Antoine Winfield*,MIN,32,LCB,10,9,1,0,0,0,5,1,0,0,0,0,1.0,55,53,2,2,1,
139,134,Reggie Corner,BUF,26,lcb,16,8,1,0,0,0,9,,,,,,0.0,67,52,15,3,0,
140,135,Mario Haggan,DEN,29,LOLB,16,16,0,0,0,0,1,3,0,0,0,0,1.0,64,52,12,9,4,
141,136,Terence Newman*,DAL,31,LCB,16,16,3,36,1,27,18,3,1,0,0,0,0.0,57,52,5,2,0,
142,137,Brandon Siler,SDG,24,RILB,16,7,1,5,0,5,2,0,0,1,0,0,2.0,67,52,15,6,2,
143,138,Manny Lawson,SFO,25,LOLB,16,16,0,0,0,0,2,3,0,1,0,0,6.5,68,51,17,9,16,
144,139,Darren Sharper*+,NOR,34,FS,14,14,9,376,3,99,15,,,,,,0.5,71,51,20,1,2,
145,140,LaMarr Woodley*,PIT,25,LOLB,16,16,0,0,0,0,6,1,0,1,77,1,13.5,62,51,11,20,26,
146,141,Chris Gamble,CAR,26,LCB,16,16,4,55,0,41,12,0,1,0,0,0,0.0,58,50,8,2,0,
147,142,Gerald Hayes,ARI,29,RILB,14,13,,,,,,,,,,,0.0,63,50,13,7,0,
148,143,Anthony Spencer,DAL,25,LOLB,16,16,1,-3,0,-3,8,2,0,2,0,0,6.0,67,50,17,13,23,
149,144,Kevin Burnett,SDG,27,rilb,11,7,0,0,0,0,1,,,,,,2.5,66,49,17,5,5,
150,145,Tyrone Carter ,PIT,33,SS,16,12,2,53,1,48,4,1,0,1,6,0,1.0,61,49,12,5,1,
151,146,Drayton Florence,BUF,29,RCB,14,13,1,7,0,7,11,,,,,,0.0,60,49,11,4,0,
152,147,Malcolm Jenkins,NOR,22,rcb,14,6,1,14,0,14,4,2,0,1,0,0,0.0,55,49,6,0,2,
153,148,Brandon McDonald,CLE,24,RCB,16,10,1,39,0,39,10,1,0,0,0,0,1.0,55,49,6,2,1,
154,149,Tracy Porter,NOR,23,RCB,12,11,4,72,1,54,12,2,0,0,0,0,0.0,58,49,9,0,0,
155,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
156,150,Shawntae Spencer,SFO,27,RCB,16,16,2,2,0,2,10,,,,,,0.0,53,49,4,1,0,
157,151,Jason Trusnik,2TM,25,,16,10,0,0,0,0,1,2,0,1,0,0,2.5,62,49,13,6,4,
158,152,Leigh Bodden,NWE,28,RCB,15,14,5,60,1,53,19,0,0,2,0,0,0.0,56,48,8,1,0,
159,153,Andre Carter ,WAS,30,RDE,16,16,0,0,0,0,4,3,0,0,0,0,11.0,62,48,14,19,21,
160,154,Trent Cole*,PHI,27,RDE,16,16,,,,,,2,0,0,0,0,12.5,57,48,9,17,28,
161,155,Thomas Davis ,CAR,26,RLB,7,7,2,24,0,24,6,,,,,,1.5,61,48,13,5,2,
162,156,Vontae Davis ,MIA,21,LCB,16,9,4,64,1,26,11,,,,,,0.0,52,48,4,2,0,
163,157,Domonique Foxworth,BAL,26,RCB,16,16,4,34,0,19,16,0,0,1,0,0,0.0,53,48,5,2,0,
164,158,Tamba Hali,KAN,26,ROLB,16,16,0,0,0,0,1,4,0,0,0,0,8.5,63,48,15,9,11,1
165,159,Chris Harris,CAR,27,SS,13,13,3,3,0,3,6,2,0,1,0,0,0.0,60,48,12,1,1,
166,160,Tyrell Johnson,MIN,24,SS,15,15,1,0,0,0,7,0,0,1,0,0,0.0,57,48,9,2,0,
167,161,Julian Peterson,DET,31,LLB,16,14,0,0,0,0,4,5,0,1,1,0,4.5,75,48,27,3,8,
168,162,Dominique Rodgers-Cromartie*,ARI,23,RCB,16,16,6,77,1,49,25,3,0,0,0,0,0.0,50,48,2,1,0,
169,163,Aaron Rouse,2TM,25,,16,9,0,0,0,0,4,,,,,,1.0,64,48,16,3,3,
170,164,Orlando Scandrick,DAL,22,,16,4,1,0,0,0,9,1,0,1,15,0,1.0,51,48,3,1,1,
171,165,Kamerion Wimbley,CLE,26,LOLB,15,15,0,0,0,0,1,1,0,0,0,0,6.5,69,48,21,8,14,
172,166,James Anderson ,CAR,26,rlb,16,7,0,0,0,0,1,1,0,1,3,0,1.0,65,47,18,3,1,
173,167,David Bowens,CLE,32,LILB,16,15,1,15,0,15,5,1,0,1,0,0,5.5,71,47,24,5,12,
174,168,Quentin Jammer,SDG,30,LCB,16,16,3,25,0,21,11,1,0,0,0,0,0.0,58,47,11,0,0,
175,169,Shaun Phillips,SDG,28,LOLB,16,16,0,0,0,0,4,7,0,0,0,0,7.0,59,47,12,9,11,
176,170,Darrelle Revis*+,NYJ,24,LCB,16,16,6,121,1,67,31,,,,,,0.0,54,47,7,0,0,
177,171,Gerald Sensabaugh,DAL,26,SS,15,15,1,0,0,0,8,,,,,,0.0,66,47,19,0,0,
178,172,Tramon Williams,GNB,26,rcb,16,10,4,94,0,67,15,,,,,,1.0,56,47,9,1,2,
179,173,Jovan Belcher,KAN,22,,16,3,0,0,0,0,1,,,,,,0.0,48,46,2,2,2,
180,174,Kelly Gregg,BAL,33,NT,16,14,,,,,,,,,,,3.0,63,46,17,7,5,
181,175,DeAngelo Hall,WAS,26,RCB,13,12,4,114,0,44,9,0,1,1,7,0,0.0,58,46,12,0,0,
182,176,D'Qwell Jackson,CLE,26,lilb,6,6,0,0,0,0,2,1,0,0,0,0,0.0,59,46,13,2,1,
183,177,Michael Johnson,NYG,25,SS,15,14,1,0,0,0,4,0,0,1,0,0,1.0,59,46,13,6,2,
184,178,Mathias Kiwanuka,NYG,26,rde,16,6,0,0,0,0,1,2,0,0,0,0,3.0,61,46,15,10,18,
185,179,Keith Rivers,CIN,23,RLB,13,13,1,0,0,0,2,,,,,,1.0,72,46,26,4,1,
186,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
187,180,Mark Roman,SFO,32,,16,1,1,27,0,27,2,1,0,3,25,0,1.0,53,46,7,3,1,
188,181,David Thornton ,TEN,31,LLB,11,11,,,,,,1,0,0,0,0,1.0,60,46,14,3,0,
189,182,Gerald Alexander,JAX,25,SS,15,10,2,23,0,22,5,3,0,1,0,0,0.0,55,45,10,0,0,
190,183,Zach Diles,HOU,24,RLB,16,12,0,0,0,0,1,2,0,1,0,0,0.0,62,45,17,7,1,1
191,184,Mike Jenkins*,DAL,24,RCB,16,15,5,0,0,0,19,,,,,,0.0,49,45,4,1,0,
192,185,Nate Jones,MIA,27,ss,16,5,2,0,0,0,10,2,0,0,0,0,1.0,54,45,9,0,1,
193,186,Sean Jones,PHI,27,FS,15,9,2,37,0,37,5,0,0,2,-1,0,1.0,62,45,17,3,3,
194,187,Calvin Pace,NYJ,29,ROLB,12,12,0,0,0,0,1,2,0,0,0,0,8.0,55,45,10,13,6,
195,188,Justin Tuck,NYG,26,LDE,16,15,0,0,0,0,8,5,0,1,0,0,6.0,59,45,14,10,13,
196,189,DeMarcus Ware*+,DAL,27,ROLB,16,15,0,0,0,0,6,5,0,0,0,0,11.0,57,45,12,9,24,
197,190,Nick Collins*,GNB,26,FS,16,16,6,110,0,31,13,0,0,2,4,0,1.0,53,44,9,3,1,
198,191,Channing Crowder,MIA,26,LILB,13,13,1,2,0,2,3,,,,,,1.0,52,44,8,3,2,
199,192,Derrick Harvey,JAX,23,RDE,16,16,0,0,0,0,2,0,0,1,0,0,2.0,57,44,13,5,8,
200,193,Renaldo Hill,DEN,31,SS,15,15,2,18,0,18,6,1,0,0,0,0,2.0,59,44,15,3,2,
201,194,Tim Jennings,IND,26,lcb,15,5,2,13,0,13,10,0,1,0,0,0,0.0,57,44,13,2,0,
202,195,Terrell Suggs,BAL,27,LOLB,13,13,0,0,0,0,5,1,0,1,0,0,4.5,59,44,15,9,7,
203,196,Corey Webster,NYG,27,LCB,13,13,1,0,0,0,12,,,,,,0.0,51,44,7,2,0,
204,197,Al Afalava,CHI,22,SS,13,13,0,0,0,0,7,1,0,1,43,0,2.0,53,43,10,3,3,
