,Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb
0,1,Roddy White*+,ATL,29,WR,16,16,179,115,64.2%,1389,12.1,10,73,46,7.8,7.2,86.8,1
1,2,Reggie Wayne*+,IND,32,WR,16,16,175,111,63.4%,1355,12.2,6,72,50,7.7,6.9,84.7,1
2,3,Jason Witten*+,DAL,28,TE,16,16,128,94,73.4%,1002,10.7,9,42,33,7.8,5.9,62.6,1
3,4,Santana Moss,WAS,31,WR,16,16,145,93,64.1%,1115,12.0,6,61,56,7.7,5.8,69.7,3
4,5,Larry Fitzgerald*,ARI,27,WR,16,15,173,90,52.0%,1137,12.6,6,58,41,6.6,5.6,71.1,0
5,6,Andre Johnson *,HOU,29,WR,13,13,138,86,62.3%,1216,14.1,8,59,60,8.8,6.6,93.5,1
6,7,Brandon Marshall,MIA,26,WR,14,14,146,86,58.9%,1014,11.8,3,56,46,6.9,6.1,72.4,2
7,8,Wes Welker*,NWE,29,WR,15,11,123,86,69.9%,848,9.9,7,47,35,6.9,5.7,56.5,1
8,9,Danny Amendola,STL,25,wr,16,6,123,85,69.1%,689,8.1,3,35,36,5.6,5.3,43.1,2
9,10,Marques Colston,NOR,27,WR,15,11,131,84,64.1%,1023,12.2,7,57,43,7.8,5.6,68.2,0
10,11,Steve Johnson,BUF,24,WR,16,13,141,82,58.2%,1073,13.1,10,61,45,7.6,5.1,67.1,1
11,12,Davone Bess,MIA,25,wr,16,8,125,79,63.2%,820,10.4,5,42,29,6.6,4.9,51.3,3
12,13,Hakeem Nicks,NYG,22,WR,13,12,128,79,61.7%,1052,13.3,11,45,46,8.2,6.1,80.9,1
13,14,LeSean McCoy,PHI,22,RB,15,13,91,78,85.7%,592,7.6,2,29,40,6.5,5.2,39.5,2
14,15,Chris Cooley,WAS,28,TE,16,16,126,77,61.1%,849,11.0,3,40,35,6.7,4.8,53.1,3
15,16,Calvin Johnson *,DET,25,WR,15,15,137,77,56.2%,1120,14.5,12,54,87,8.2,5.1,74.7,1
16,17,Brandon Lloyd*,DEN,29,WR,16,11,153,77,50.3%,1448,18.8,11,72,71,9.5,4.8,90.5,0
17,18,Greg Jennings*,GNB,27,WR,16,16,125,76,60.8%,1265,16.6,12,51,86,10.1,4.8,79.1,2
18,19,Dwayne Bowe*,KAN,26,WR,16,16,133,72,54.1%,1162,16.1,15,55,75,8.7,4.5,72.6,1
19,20,Terrell Owens,CIN,37,WR,14,11,139,72,51.8%,983,13.7,9,47,78,7.1,5.1,70.2,0
20,21,Percy Harvin,MIN,22,WR,14,13,109,71,65.1%,868,12.2,5,40,53,8.0,5.1,62.0,1
21,22,Brandon Pettigrew,DET,25,TE,16,16,111,71,64.0%,722,10.2,4,33,35,6.5,4.4,45.1,0
22,23,Tony Gonzalez*,ATL,34,TE,16,16,108,70,64.8%,656,9.4,6,40,34,6.1,4.4,41.0,0
23,24,Jeremy Maclin,PHI,22,WR,16,16,115,70,60.9%,964,13.8,10,40,83,8.4,4.4,60.3,1
24,25,Miles Austin*,DAL,26,WR,16,16,119,69,58.0%,1041,15.1,7,46,69,8.7,4.3,65.1,1
25,26,Ben Watson,CLE,30,TE,16,16,102,68,66.7%,763,11.2,3,39,44,7.5,4.3,47.7,0
26,27,Pierre Garcon,IND,24,WR,14,14,119,67,56.3%,784,11.7,6,41,57,6.6,4.8,56.0,0
27,28,Chad Johnson ,CIN,32,WR,14,12,126,67,53.2%,831,12.4,4,47,42,6.6,4.8,59.4,0
28,29,Jacob Tamme,IND,25,TE,16,8,93,67,72.0%,631,9.4,4,35,30,6.8,4.2,39.4,0
29,30,Arian Foster *+,HOU,24,RB,16,13,84,66,78.6%,604,9.2,2,34,50,7.2,4.1,37.8,3
30,31,Lance Moore,NOR,27,,16,1,94,66,70.2%,763,11.6,8,40,80,8.1,4.1,47.7,2
31,32,Mike Thomas,JAX,23,WR,16,11,102,66,64.7%,820,12.4,4,38,50,8.0,4.1,51.3,3
32,33,Kellen Winslow,TAM,27,TE,16,11,98,66,67.3%,730,11.1,5,36,41,7.4,4.1,45.6,1
33,34,Jabar Gaffney,DEN,30,WR,16,11,112,65,58.0%,875,13.5,2,41,50,7.8,4.1,54.7,1
34,35,Mike Williams,SEA,26,WR,14,13,110,65,59.1%,751,11.6,2,41,68,6.8,4.6,53.6,0
35,36,Mike Williams,TAM,23,WR,16,16,129,65,50.4%,964,14.8,11,44,58,7.5,4.1,60.3,3
36,37,Anquan Boldin,BAL,30,WR,16,16,109,64,58.7%,837,13.1,7,43,61,7.7,4.0,52.3,1
37,38,Ray Rice,BAL,23,RB,16,14,83,63,75.9%,556,8.8,1,23,34,6.7,3.9,34.8,0
38,39,Deion Branch,2TM,31,,15,12,92,61,66.3%,818,13.4,6,0,79,8.9,4.1,54.5,1
39,40,Peyton Hillis,CLE,24,RB,16,14,77,61,79.2%,477,7.8,2,25,47,6.2,3.8,29.8,8
40,41,Derrick Mason,BAL,36,WR,16,15,100,61,61.0%,802,13.1,7,44,42,8.0,3.8,50.1,0
41,42,Mario Manningham,NYG,24,WR,16,8,93,60,64.5%,944,15.7,9,28,92,10.2,3.8,59.0,1
42,43,Zach Miller*,OAK,25,TE,15,15,92,60,65.2%,685,11.4,5,37,43,7.4,4.0,45.7,1
43,44,Mike Wallace,PIT,24,WR,16,16,98,60,61.2%,1257,21.0,10,48,56,12.8,3.8,78.6,1
44,45,Eddie Royal,DEN,24,WR,16,10,105,59,56.2%,627,10.6,3,32,41,6.0,3.7,39.2,4
45,46,Darren Sproles ,SDG,27,,16,3,75,59,78.7%,520,8.8,2,25,57,6.9,3.7,32.5,3
46,47,Hines Ward ,PIT,34,WR,16,15,95,59,62.1%,755,12.8,5,35,43,7.9,3.7,47.2,1
47,48,Jahvid Best,DET,21,RB,16,9,80,58,72.5%,487,8.4,2,15,75,6.1,3.6,30.4,1
48,49,Austin Collie,IND,25,wr,9,6,71,58,81.7%,649,11.2,8,32,73,9.1,6.4,72.1,1
49,50,Marcedes Lewis*,JAX,26,TE,16,16,89,58,65.2%,700,12.1,10,37,42,7.9,3.6,43.8,2
50,51,Vernon Davis ,SFO,26,TE,16,16,93,56,60.2%,914,16.3,7,35,66,9.8,3.5,57.1,0
51,52,Nate Burleson,DET,29,WR,14,14,86,55,64.0%,625,11.4,6,29,58,7.3,3.9,44.6,2
52,53,Michael Crabtree,SFO,23,WR,16,15,101,55,54.5%,741,13.5,6,40,60,7.3,3.4,46.3,0
53,54,Dustin Keller,NYJ,26,TE,16,13,100,55,55.0%,687,12.5,5,33,41,6.9,3.4,42.9,0
54,55,Braylon Edwards,NYJ,27,WR,16,15,101,53,52.5%,904,17.1,7,40,74,9.0,3.3,56.5,1
55,56,Brandon Gibson ,STL,23,WR,14,12,91,53,58.2%,620,11.7,2,32,41,6.8,3.8,44.3,0
56,57,Jermaine Gresham,CIN,22,TE,15,10,83,52,62.7%,471,9.1,4,26,27,5.7,3.5,31.4,2
57,58,Santonio Holmes,NYJ,26,WR,12,10,96,52,54.2%,746,14.3,6,35,52,7.8,4.3,62.2,2
58,59,Jordan Shipley,CIN,25,,15,4,74,52,70.3%,600,11.5,3,31,64,8.1,3.5,40.0,0
59,60,LaDainian Tomlinson,NYJ,31,RB,15,13,79,52,65.8%,368,7.1,0,19,21,4.7,3.5,24.5,3
60,61,Jason Avant,PHI,27,,16,3,76,51,67.1%,573,11.2,1,29,34,7.5,3.2,35.8,0
61,62,Donald Driver,GNB,35,WR,15,15,85,51,60.0%,565,11.1,4,30,61,6.6,3.4,37.7,1
62,63,Matt Forte ,CHI,25,RB,16,16,70,51,72.9%,547,10.7,3,21,89,7.8,3.2,34.2,3
63,64,Jacoby Jones,HOU,26,wr,15,7,78,51,65.4%,562,11.0,3,30,47,7.2,3.4,37.5,1
64,65,Johnny Knox,CHI,24,WR,16,16,100,51,51.0%,960,18.8,5,43,67,9.6,3.2,60.0,1
65,66,Kevin Walter,HOU,29,WR,16,16,80,51,63.8%,621,12.2,5,33,35,7.8,3.2,38.8,0
66,67,Antonio Gates*,SDG,30,TE,10,10,65,50,76.9%,782,15.6,10,42,48,12.0,5.0,78.2,0
67,68,James Jones,GNB,26,,16,3,87,50,57.5%,679,13.6,5,33,66,7.8,3.1,42.4,3
68,69,Felix Jones,DAL,23,rb,16,7,52,48,92.3%,450,9.4,1,11,71,8.7,3.0,28.1,2
69,70,Steve Smith,NYG,25,wr,9,7,75,48,64.0%,529,11.0,3,26,45,7.1,5.3,58.8,0
70,71,Ahmad Bradshaw,NYG,24,RB,16,11,58,47,81.0%,314,6.7,0,18,18,5.4,2.9,19.6,7
71,72,Steve Breaston,ARI,27,WR,13,11,87,47,54.0%,718,15.3,1,32,37,8.3,3.6,55.2,0
72,73,DeSean Jackson*,PHI,24,WR,14,14,95,47,49.5%,1056,22.5,6,32,91,11.1,3.4,75.4,4
73,74,Darren McFadden,OAK,23,RB,13,13,61,47,77.0%,507,10.8,3,22,67,8.3,3.6,39.0,4
74,75,Tony Moeaki,KAN,23,TE,15,15,73,47,64.4%,556,11.8,3,31,34,7.6,3.1,37.1,0
75,76,Visanthe Shiancoe,MIN,30,TE,16,9,79,47,59.5%,530,11.3,2,20,33,6.7,2.9,33.1,0
76,77,Earl Bennett,CHI,23,,14,3,71,46,64.8%,561,12.2,3,27,48,7.9,3.3,40.1,1
77,78,Frank Gore,SFO,27,RB,11,11,72,46,63.9%,452,9.8,2,15,41,6.3,4.2,41.1,4
78,79,Steven Jackson*,STL,27,RB,16,16,62,46,74.2%,383,8.3,0,14,49,6.2,2.9,23.9,1
79,80,Steve Smith,CAR,31,WR,14,14,100,46,46.0%,554,12.0,2,24,39,5.5,3.3,39.6,3
80,81,Cadillac Williams,TAM,28,RB,16,9,64,46,71.9%,355,7.7,1,19,20,5.5,2.9,22.2,1
81,82,Dez Bryant,DAL,22,,12,2,73,45,61.6%,561,12.5,6,23,46,7.7,3.8,46.8,2
82,83,Jamaal Charles*+,KAN,24,rb,16,6,64,45,70.3%,468,10.4,3,22,31,7.3,2.8,29.3,3
83,84,Aaron Hernandez,NWE,21,te,14,7,64,45,70.3%,563,12.5,6,27,46,8.8,3.2,40.2,0
84,85,Jordy Nelson,GNB,25,,16,4,64,45,70.3%,582,12.9,2,25,80,9.1,2.8,36.4,3
85,86,Tony Scheffler,DET,27,,15,4,72,45,62.5%,378,8.4,1,23,25,5.3,3.0,25.2,1
86,87,Anthony Armstrong ,WAS,27,WR,15,11,86,44,51.2%,871,19.8,3,32,76,10.1,2.9,58.1,1
87,88,Chris Johnson *,TEN,25,RB,16,16,57,44,77.2%,245,5.6,1,9,25,4.3,2.8,15.3,3
88,89,Robert Meachem,NOR,26,wr,16,7,66,44,66.7%,638,14.5,5,27,55,9.7,2.8,39.9,0
89,90,Josh Morgan,SFO,25,WR,16,11,80,44,55.0%,698,15.9,2,27,65,8.7,2.8,43.6,2
90,91,Jason Snelling ,ATL,27,,14,0,51,44,86.3%,303,6.9,3,13,28,5.9,3.1,21.6,2
91,92,Brian Hartline ,MIA,24,WR,12,11,73,43,58.9%,615,14.3,1,27,54,8.4,3.6,51.3,1
92,93,Brandon Jackson,GNB,25,RB,16,13,50,43,86.0%,342,8.0,1,18,37,6.8,2.7,21.4,1
93,94,Mike Sims-Walker,JAX,26,WR,14,13,80,43,53.8%,562,13.1,7,32,39,7.0,3.1,40.1,1
94,95,Kenny Britt,TEN,22,WR,12,7,73,42,57.5%,775,18.5,9,33,80,10.6,3.5,64.6,1
95,96,Brent Celek,PHI,25,TE,16,15,79,42,53.2%,511,12.2,4,23,65,6.5,2.6,31.9,0
96,97,Rob Gronkowski ,NWE,21,TE,16,11,59,42,71.2%,546,13.0,10,30,28,9.3,2.6,34.1,1
97,98,Heath Miller,PIT,28,TE,14,14,67,42,62.7%,512,12.2,2,24,36,7.6,3.0,36.6,1
98,99,Nate Washington,TEN,27,WR,16,16,94,42,44.7%,687,16.4,6,34,71,7.3,2.6,42.9,0
99,100,Jerricho Cotchery,NYJ,28,wr,14,5,86,41,47.7%,433,10.6,2,27,49,5.0,2.9,30.9,1
100,101,Daniel Fells,STL,27,te,16,6,65,41,63.1%,391,9.5,2,24,36,6.0,2.6,24.4,0
101,102,Michael Jenkins,ATL,28,WR,11,9,73,41,56.2%,505,12.3,2,29,43,6.9,3.7,45.9,0
102,103,Louis Murphy,OAK,23,wr,14,9,78,41,52.6%,609,14.9,2,28,70,7.8,2.9,43.5,2
103,104,Greg Olsen,CHI,25,TE,16,13,70,41,58.6%,404,9.9,5,22,39,5.8,2.6,25.3,2
104,105,Jeremy Shockey,NOR,30,TE,13,11,59,41,69.5%,408,10.0,3,22,31,6.9,3.2,31.4,0
105,106,Mike Goodson,CAR,23,,16,3,57,40,70.2%,310,7.8,0,15,32,5.4,2.5,19.4,5
106,107,Todd Heap,BAL,30,TE,13,13,64,40,62.5%,599,15.0,5,30,65,9.4,3.1,46.1,1
107,108,Devin Hester*+,CHI,28,WR,16,13,73,40,54.8%,475,11.9,4,24,39,6.5,2.5,29.7,0
108,109,Chansi Stuckey,CLE,27,wr,16,5,63,40,63.5%,346,8.7,0,21,25,5.5,2.5,21.6,3
109,110,Anthony Fasano,MIA,26,TE,15,15,60,39,65.0%,528,13.5,4,29,31,8.8,2.6,35.2,0
110,111,Keiland Williams,WAS,24,,15,3,58,39,67.2%,309,7.9,2,11,36,5.3,2.6,20.6,1
111,112,Owen Daniels,HOU,28,TE,11,10,68,38,55.9%,471,12.4,2,25,31,6.9,3.5,42.8,0
112,113,Brandon LaFell,CAR,24,,14,2,77,38,49.4%,468,12.3,1,23,44,6.1,2.7,33.4,0
113,114,Dallas Clark,IND,31,te,6,6,53,37,69.8%,347,9.4,3,21,50,6.5,6.2,57.8,0
114,115,Lee Evans,BUF,29,WR,13,13,84,37,44.0%,578,15.6,4,26,54,6.9,2.8,44.5,2
115,116,Malcom Floyd ,SDG,29,WR,11,9,77,37,48.1%,717,19.4,6,33,55,9.3,3.4,65.2,1
116,117,David Gettis,CAR,23,WR,15,13,67,37,55.2%,508,13.7,3,24,88,7.6,2.5,33.9,1
117,118,Knowshon Moreno,DEN,23,RB,13,13,48,37,77.1%,372,10.1,3,15,45,7.8,2.8,28.6,3
118,119,Roy Williams,DAL,29,WR,15,9,64,37,57.8%,530,14.3,5,24,63,8.3,2.5,35.3,3
119,120,Deon Butler,SEA,24,WR,13,8,70,36,51.4%,385,10.7,4,20,63,5.5,2.8,29.6,0
120,121,Joel Dreessen,HOU,28,TE,16,10,55,36,65.5%,518,14.4,4,24,43,9.4,2.3,32.4,1
121,122,Mohamed Massaquoi,CLE,24,WR,15,14,73,36,49.3%,483,13.4,2,24,41,6.6,2.4,32.2,1
122,123,Adrian Peterson*,MIN,25,RB,15,15,50,36,72.0%,341,9.5,1,17,34,6.8,2.4,22.7,1
123,124,Bo Scaife,TEN,29,TE,14,13,52,36,69.2%,318,8.8,4,17,30,6.1,2.6,22.7,2
124,125,Blair White,IND,23,,13,4,57,36,63.2%,355,9.9,5,24,33,6.2,2.8,27.3,1
125,126,Kevin Boss,NYG,26,TE,15,13,70,35,50.0%,531,15.2,5,20,54,7.6,2.3,35.4,1
126,127,Reggie Bush,NOR,25,RB,8,6,42,34,81.0%,208,6.1,1,10,20,5.0,4.3,26.0,2
127,128,Devery Henderson,NOR,28,WR,16,11,59,34,57.6%,464,13.6,1,22,57,7.9,2.1,29.0,0
128,129,Maurice Jones-Drew*,JAX,25,RB,14,14,44,34,77.3%,317,9.3,2,13,75,7.2,2.4,22.6,2
129,130,Laurent Robinson,STL,25,WR,14,11,75,34,45.3%,344,10.1,2,21,32,4.6,2.4,24.6,0
130,131,Danny Woodhead,2TM,25,,15,3,44,34,77.3%,379,11.1,1,0,50,8.6,2.3,25.3,1
131,132,Martellus Bennett ,DAL,23,TE,16,11,47,33,70.2%,260,7.9,0,12,32,5.5,2.1,16.3,1
132,133,Ronnie Brown,MIA,29,RB,16,16,43,33,76.7%,242,7.3,0,13,24,5.6,2.1,15.1,3
133,134,Justin Forsett,SEA,25,rb,16,5,51,33,64.7%,252,7.6,0,10,21,4.9,2.1,15.8,0
134,135,Roscoe Parrish,BUF,28,wr,8,6,53,33,62.3%,400,12.1,2,20,37,7.5,4.1,50.0,1
135,136,Dante Rosario,CAR,26,te,16,6,58,32,55.2%,264,8.3,0,15,26,4.6,2.0,16.5,0
136,137,John Carlson,SEA,26,TE,15,13,58,31,53.4%,318,10.3,1,12,37,5.5,2.1,21.2,0
137,138,Jimmy Graham,NOR,24,te,15,5,44,31,70.5%,356,11.5,5,21,52,8.1,2.1,23.7,1
138,139,Fred Jackson,BUF,29,RB,16,13,54,31,57.4%,215,6.9,2,9,65,4.0,1.9,13.4,5
139,140,David Nelson,BUF,24,,15,3,47,31,66.0%,353,11.4,3,19,37,7.5,2.1,23.5,0
140,141,Brandon Stokley,SEA,34,,11,0,43,31,72.1%,354,11.4,0,22,36,8.2,2.8,32.2,0
141,142,T.J. Houshmandzadeh,BAL,33,,16,2,57,30,52.6%,398,13.3,3,19,56,7.0,1.9,24.9,1
142,143,Ben Obomanu,SEA,27,wr,15,6,49,30,61.2%,494,16.5,4,17,87,10.1,2.0,32.9,0
143,144,David Thomas,NOR,27,TE,13,8,46,30,65.2%,219,7.3,2,11,22,4.8,2.3,16.8,0
144,145,Jared Cook,TEN,23,,16,1,45,29,64.4%,361,12.4,1,18,36,8.0,1.8,22.6,0
145,146,Brian Robiskie,CLE,23,WR,14,11,49,29,59.2%,310,10.7,3,12,46,6.3,2.1,22.1,0
146,147,Pierre Thomas,NOR,26,,6,3,29,29,100.0%,201,6.9,0,10,23,6.9,4.8,33.5,0
147,148,Delanie Walker,SFO,26,te,14,8,45,29,64.4%,331,11.4,0,13,38,7.4,2.1,23.6,1
148,149,Cedric Benson ,CIN,28,RB,16,16,37,28,75.7%,178,6.4,1,9,24,4.8,1.8,11.1,7
149,150,Bernard Berrian,MIN,30,WR,14,9,54,28,51.9%,252,9.0,0,14,30,4.7,2.0,18.0,2
150,151,Correll Buckhalter,DEN,32,,15,0,39,28,71.8%,240,8.6,2,9,23,6.2,1.9,16.0,1
151,152,Patrick Crayton,SDG,31,,9,2,42,28,66.7%,514,18.4,1,24,49,12.2,3.1,57.1,0
152,153,Randy Moss,3TM,33,,16,11,63,28,44.4%,393,14.0,5,0,37,6.2,1.8,24.6,0
153,154,Emmanuel Sanders ,PIT,23,,13,1,50,28,56.0%,376,13.4,2,18,35,7.5,2.2,28.9,2
154,155,Early Doucet,ARI,25,wr,10,5,59,26,44.1%,291,11.2,1,10,36,4.9,2.6,29.1,0
155,156,Darrius Heyward-Bey,OAK,23,WR,15,14,65,26,40.0%,366,14.1,1,18,69,5.6,1.7,24.4,1
156,157,Rashad Jennings,JAX,25,,13,3,35,26,74.3%,223,8.6,0,8,25,6.4,2.0,17.2,0
157,158,Mewelde Moore,PIT,28,,15,0,31,26,83.9%,205,7.9,0,10,29,6.6,1.7,13.7,0
158,159,Arrelious Benn,TAM,22,WR,15,9,38,25,65.8%,395,15.8,2,17,64,10.4,1.7,26.3,1
159,160,Andre Caldwell,CIN,25,wr,15,5,37,25,67.6%,345,13.8,0,16,53,9.3,1.7,23.0,1
160,161,Jacoby Ford,OAK,23,WR,16,9,54,25,46.3%,470,18.8,2,19,52,8.7,1.6,29.4,3
161,162,Maurice Morris ,DET,31,RB,14,7,31,25,80.6%,170,6.8,0,7,16,5.5,1.8,12.1,1
162,163,Marcel Reece ,OAK,25,FB,16,10,43,25,58.1%,333,13.3,3,12,73,7.7,1.6,20.8,1
163,164,Mike Tolbert,SDG,25,,15,4,29,25,86.2%,216,8.6,0,8,28,7.4,1.7,14.4,5
164,165,Derek Hagan,NYG,26,,7,4,43,24,55.8%,223,9.3,1,14,17,5.2,3.4,31.9,0
165,166,Andre Roberts,ARI,22,,15,2,49,24,49.0%,307,12.8,2,10,74,6.3,1.6,20.5,2
166,167,C.J. Spiller,BUF,23,,14,1,30,24,80.0%,157,6.5,1,7,41,5.2,1.7,11.2,5
167,168,Sammie Stroughter,TAM,24,,12,4,38,24,63.2%,239,10.0,0,13,27,6.3,2.0,19.9,1
168,169,Brandon Tate,NWE,23,WR,16,10,46,24,52.2%,432,18.0,3,14,65,9.4,1.5,27.0,1
169,170,Ladell Betts,NOR,31,,8,1,31,23,74.2%,141,6.1,0,6,25,4.5,2.9,17.6,1
170,171,Mark Clayton,STL,28,wr,5,5,42,23,54.8%,306,13.3,2,15,39,7.3,4.6,61.2,0
171,172,Josh Cribbs,CLE,27,WR,15,5,39,23,59.0%,292,12.7,1,11,65,7.5,1.5,19.5,7
172,173,Rashard Mendenhall,PIT,23,RB,16,16,34,23,67.6%,167,7.3,0,6,24,4.9,1.4,10.4,2
173,174,Legedu Naanee,SDG,27,WR,10,9,46,23,50.0%,371,16.1,1,20,59,8.1,2.3,37.1,1
174,175,Chris Chambers,KAN,32,WR,13,7,43,22,51.2%,213,9.7,1,13,26,5.0,1.7,16.4,0
175,176,Harry Douglas,ATL,26,,16,4,53,22,41.5%,294,13.4,1,15,46,5.5,1.4,18.4,0
176,177,Jacob Hester,SDG,25,rb,15,7,26,22,84.6%,145,6.6,1,9,21,5.6,1.5,9.7,0
177,178,Marshawn Lynch ,2TM,24,,16,14,26,22,84.6%,145,6.6,0,0,22,5.6,1.4,9.1,4
178,179,Ryan Mathews,SDG,23,RB,12,9,26,22,84.6%,145,6.6,0,7,17,5.6,1.8,12.1,5
179,180,Antwaan Randle El ,PIT,31,,16,0,39,22,56.4%,253,11.5,0,15,34,6.5,1.4,15.8,2
180,181,Demaryius Thomas,DEN,23,,10,2,39,22,56.4%,283,12.9,2,15,31,7.3,2.2,28.3,3
181,182,Craig Davis ,SDG,25,,7,1,39,21,53.8%,259,12.3,1,14,49,6.6,3.0,37.0,0
182,183,Fred Davis,WAS,24,TE,16,9,30,21,70.0%,316,15.0,3,11,71,10.5,1.3,19.8,0
183,184,Jermichael Finley,GNB,23,te,5,5,26,21,80.8%,301,14.3,1,12,34,11.6,4.2,60.2,0
184,185,Toby Gerhart ,MIN,23,,15,1,29,21,72.4%,167,8.0,0,4,23,5.8,1.4,11.1,3
185,186,Tim Hightower,ARI,24,RB,16,13,42,21,50.0%,136,6.5,0,7,20,3.2,1.3,8.5,5
186,187,Le'Ron McClain,BAL,26,FB,15,13,26,21,80.8%,134,6.4,0,6,19,5.2,1.4,8.9,0
187,188,Dexter McCluster,KAN,21,WR,11,7,39,21,53.8%,209,10.0,1,11,31,5.4,1.9,19.0,2
188,189,Andrew Quarless,GNB,22,,13,3,33,21,63.6%,238,11.3,1,13,23,7.2,1.6,18.3,1
189,190,Golden Tate,SEA,22,,11,0,39,21,53.8%,227,10.8,0,8,52,5.8,1.9,20.6,1
190,191,Danario Alexander,STL,24,,8,2,37,20,54.1%,306,15.3,1,12,46,8.3,2.5,38.3,0
191,192,Donald Brown,IND,23,RB,13,8,28,20,71.4%,205,10.3,0,9,25,7.3,1.5,15.8,0
192,193,Greg Camarillo,MIN,28,,16,1,34,20,58.8%,240,12.0,1,12,31,7.1,1.3,15.0,0
193,194,Justin Gage,TEN,29,,11,4,43,20,46.5%,266,13.3,1,14,30,6.2,1.8,24.2,0
194,195,Brian Leonard,CIN,26,,11,0,26,20,76.9%,137,6.9,1,9,20,5.3,1.8,12.5,0
195,196,Randy McMichael,SDG,31,TE,16,11,27,20,74.1%,221,11.1,2,15,28,8.2,1.3,13.8,0
196,197,Zach Miller,JAX,26,te,15,5,26,20,76.9%,216,10.8,1,10,52,8.3,1.3,14.4,0
197,198,Mike Sellers,WAS,35,fb,16,8,40,20,50.0%,224,11.2,0,9,28,5.6,1.3,14.0,0
198,199,Jerome Simpson,CIN,24,,5,3,25,20,80.0%,277,13.9,3,14,59,11.1,4.0,55.4,2
199,200,Chester Taylor,CHI,31,,16,1,26,20,76.9%,139,7.0,0,7,18,5.3,1.3,8.7,0
200,201,Joseph Addai,IND,27,rb,8,7,26,19,73.1%,124,6.5,0,5,15,4.8,2.4,15.5,2
201,202,Brian Finneran,ATL,34,,16,1,32,19,59.4%,166,8.7,3,11,21,5.2,1.2,10.4,0
202,203,Jeff King,CAR,27,TE,16,16,32,19,59.4%,121,6.4,2,9,16,3.8,1.2,7.6,0
203,204,Owen Schmitt,PHI,25,fb,15,5,24,19,79.2%,136,7.2,1,8,18,5.7,1.3,9.1,0
204,205,Ricky Williams,MIA,33,,16,0,30,19,63.3%,141,7.4,1,5,28,4.7,1.2,8.8,4
205,206,Michael Bush,OAK,26,,14,3,24,18,75.0%,194,10.8,0,11,55,8.1,1.3,13.9,0
206,207,Terrance Copper,KAN,28,,16,3,28,18,64.3%,157,8.7,0,9,20,5.6,1.1,9.8,0
207,208,Daniel Graham,DEN,32,TE,16,16,37,18,48.6%,148,8.2,0,6,28,4.0,1.1,9.3,1
208,209,Bryant Johnson ,DET,29,wr,14,7,49,18,36.7%,210,11.7,0,11,24,4.3,1.3,15.0,0
209,210,Donald Jones,BUF,23,wr,15,5,41,18,43.9%,213,11.8,1,8,40,5.2,1.2,14.2,0
